avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,uid,uniqueId,videoWebUrl,text,"Label (1 = positif, 2 = netral, 3 = negatif)"
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/97d21824653ba3484071bdc9c72993bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe54e0d9&x-expires=1748628000&x-signature=WgV8NFKhJ%2BNNBulHTUZ4GlRT6zw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506430731821794066,1747727117,2025-05-20T07:45:17.000Z,1,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6950276006230705154,putritunggalsatusatunya,https://www.tiktok.com/@sctv_/video/7506043543207595319,baru aja ngide malah tercetus ide kita sama 🤣 akunku udh ada 4 hp 2 hpku yg rusak malah mau aq ganti lcd 🗿,2
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87e5fa37e3759839b962fdbdb154c457~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1b8dae2&x-expires=1748628000&x-signature=bl0XpZEqfuXZPGKdALbrTIutTzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508007154704712455,1748094142,2025-05-24T13:42:22.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6810743141047223298,jenyta15putri,https://www.tiktok.com/@sctv_/video/7506043543207595319,gk usah kak beli Shopee VIP aja udh aman,2
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7329990355653722113~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0dd370c3&x-expires=1748628000&x-signature=wJA1FPkGKZROrZn5ssC4xnaEfLk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506348461621576465,1747707964,2025-05-20T02:26:04.000Z,1,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6961056745084077062,ichishireen98,https://www.tiktok.com/@sctv_/video/7506043543207595319,gass🤣,2
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/55deffd40a77c94f13480ce877f32af7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a73a2675&x-expires=1748628000&x-signature=DJavf43xDxAY%2BQsPHHb2JbFkJJ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506179730631426824,1747668669,2025-05-19T15:31:09.000Z,1,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,7471241315290072072,bunanyamay,https://www.tiktok.com/@sctv_/video/7506043543207595319,haha sepemikiran😂,2
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/adf24929a6871068f719fc3e4fa6e65c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c1e9e50&x-expires=1748628000&x-signature=d0QoEP3fZRKPBrPKN72gsIX3gvs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506192418023457557,1747671623,2025-05-19T16:20:23.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,7087205806944486426,lan.ndryn,https://www.tiktok.com/@sctv_/video/7506043543207595319,Malah makin membludak nntinya😆,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c716fedf157ec3ddd5999db732a3746f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa76e228&x-expires=1748628000&x-signature=hTTOewk6Rzhj9mwDuF2shor1HSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508390341743346439,1748183365,2025-05-25T14:29:25.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6832104684800623617,by.ssslll,https://www.tiktok.com/@sctv_/video/7506043543207595319,"aku pun kepikiran gtu kaa,jd ngumpulin duit dlu ntr sekalinya beli lgsg se abreg🤣🤣",2
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/394de714f73e152bce05ff09da8050fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad173f0f&x-expires=1748628000&x-signature=FmHrlOWvEEI62DY0jWZZwwo%2F%2FLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506357357052773136,1747710045,2025-05-20T03:00:45.000Z,1,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6754301898515760129,_asiap_,https://www.tiktok.com/@sctv_/video/7506043543207595319,banyakin pinjem akun tetangga🤣🤣,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e974340fafe4d2011925fb41ecbd26d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6af49ea1&x-expires=1748628000&x-signature=1WNzK25hmPFn4rEMO3%2FhnzZ0LgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506465689802261249,1747735267,2025-05-20T10:01:07.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,7228185613019038721,y9wgscdhwm777_,https://www.tiktok.com/@sctv_/video/7506043543207595319,bnyakin akun pun tu dptar nomer kan cm bisa dipake ke 1 akun 🤣😭,2
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/15229a904326991d03f6833bbf0ed989~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7144d23b&x-expires=1748628000&x-signature=jFW2sVRc%2F6eS0xpn%2FalLfCVqKS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506224603817132807,1747679125,2025-05-19T18:25:25.000Z,1,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,7501711973966562320,pengamat.jav,https://www.tiktok.com/@sctv_/video/7506043543207595319,jangan make SAMEDAY tapi,2
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c9bf5e97e7c70d19a13113f4c00ac827~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12206c97&x-expires=1748628000&x-signature=AzvOscoT4jwKII4rWAYTAY%2BK92k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506203865395397392,1747674295,2025-05-19T17:04:55.000Z,1,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6924609509521933313,jinggapangarepkahuripan,https://www.tiktok.com/@sctv_/video/7506043543207595319,iya kak jadi kumpulin dulu di keranjang trus cekot hehe,2
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b63ccd3cb5730279fff31fddfbe19982~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0394292&x-expires=1748628000&x-signature=j8J5lX4z9d7HvbtJAz3sbmNTp3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7506376158797071111,1747714409,2025-05-20T04:13:29.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,,7506167727901016852,,https://www.tiktok.com/@sctv_/video/7506043543207595319,6956964092003877890,redvelvettt._._,https://www.tiktok.com/@sctv_/video/7506043543207595319,@Hi ✨,2
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/2f35395fc49aeb2e0d39c701ac7bb2f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aaf109b4&x-expires=1748628000&x-signature=rz05Bl7xh7Ag7uMmmPLzPu9vbNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508784179859555080,1748275059,2025-05-26T15:57:39.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6881459277018809345,why_xue,https://www.tiktok.com/@sctv_/video/7506043543207595319,"jangan belanja gaes, sekarang menormalisasikan untuk berhemat",3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/48143b57cc92992fff4bc2f4bcb2a77f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=65268de2&x-expires=1748628000&x-signature=mEcUia889NabzxGs7eirssr8aBk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508202773390377746,1748139695,2025-05-25T02:21:35.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6914109278220911617,aunikhalisa14,https://www.tiktok.com/@sctv_/video/7506043543207595319,😏perasaan guwe dr dulu g pernh tu dpt gratis ongkir 😏,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/da9b5b4b369d00fb45ce464e6bbd0a21~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1db7ec9f&x-expires=1748628000&x-signature=UTWQQdn8qqJdabU2o%2Bt4RK9IhZo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7509412543657837329,1748421371,2025-05-28T08:36:11.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7315640247521625093,nitamaya978,https://www.tiktok.com/@sctv_/video/7506043543207595319,ah jdi malas belanja klu g ad ongkir gratis..,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2d0c444c30964c9cab17459230ee6f05~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c074d8e&x-expires=1748628000&x-signature=wwC0Lj4W9pTKNGQ7H8RHfwgK8Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508739339065656082,1748264618,2025-05-26T13:03:38.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7301252001374127122,agustina9350,https://www.tiktok.com/@sctv_/video/7506043543207595319,bakalan balik ke pasar lagi😆,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7336153743781527559~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98a4760e&x-expires=1748628000&x-signature=0BVUEFDwVfjPpGO2GcPE6cz2nAs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508227049418031890,1748145346,2025-05-25T03:55:46.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6580930709312749569,venianggela27,https://www.tiktok.com/@sctv_/video/7506043543207595319,belum lagi nambh biaya layanan biaya penanganan hedeeww jadi males si balanja online,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/81a377420401b55e162dca81b4de2729~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e60ccd0&x-expires=1748628000&x-signature=e9JltOeupRHSQECfUnPMZMDtf8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7509488045587333909,1748438942,2025-05-28T13:29:02.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7270526532987732994,babangaidil_,https://www.tiktok.com/@sctv_/video/7506043543207595319,banyak kali aturan,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/81eef946e27f423e65aea3989bd04162~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=edbe97b6&x-expires=1748628000&x-signature=HViXYKU%2FpCQYliRjruxPM2IRxbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508212158154326792,1748141883,2025-05-25T02:58:03.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7232720411564655623,sajangnim_07,https://www.tiktok.com/@sctv_/video/7506043543207595319,Konoha lucu 😂,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0f146a225097ba20e30858e2e7b13eb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f42083c&x-expires=1748628000&x-signature=vGQLfTxw13CbvRmvNiQYHPoBS8w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508752129274200849,1748267604,2025-05-26T13:53:24.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7359816279484662789,muhdi.adirahman,https://www.tiktok.com/@sctv_/video/7506043543207595319,gaduuh aoto berhenti neee🤣😂🤣😂🤣,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7337060232507588609~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=928ea01b&x-expires=1748628000&x-signature=OPBgp8bf%2BtyJCVLbwM5hw5qBeh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508753867049829127,1748268002,2025-05-26T14:00:02.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6921631500044567554,sansandi69,https://www.tiktok.com/@sctv_/video/7506043543207595319,"next, menghirup oksigen di kenakan pajak 😭",3
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/02318c6060acdcee8c68e75d60dab615~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57f86d1b&x-expires=1748628000&x-signature=Qb8RRmaVMyppRl2TdN3RriAB5Zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508199888842261268,1748139029,2025-05-25T02:10:29.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7344742246023808005,sarieptri,https://www.tiktok.com/@sctv_/video/7506043543207595319,pantesan napa jadi malah ongkir nya😭,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/c8d1711b17c3380f98bb2ddd8c822009~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e7213909&x-expires=1748628000&x-signature=rT9O%2Fy%2BgPKtXxWlBkRPeQC7swdc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508757983884837639,1748268961,2025-05-26T14:16:01.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6860070857194226690,firdamuna__,https://www.tiktok.com/@sctv_/video/7506043543207595319,By mau pindah negara dulu 🙋,3
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d724c62d8e495e226fad636c0688f593~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e7a27d6&x-expires=1748628000&x-signature=JVCLCrUxWyk8ysJx7qIsHozgT4s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508773501370680080,1748272577,2025-05-26T15:16:17.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6953783935127061505,aizenoxob,https://www.tiktok.com/@sctv_/video/7506043543207595319,DI PAPUA ONGKIR LEBIH MAHAL DARI PADA HARGA BARANG😂,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f2492e45d45df8be7d6cf3d7d478c98a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=287e6923&x-expires=1748628000&x-signature=b6vbCiA6O0t%2B7sd%2BEUWsA5Tw1Ec%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7509494311005094657,1748440402,2025-05-28T13:53:22.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6708695609048892418,anak.bontot_41,https://www.tiktok.com/@sctv_/video/7506043543207595319,Indonesia menuju ajor 🤣,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/42175120feefec01662b0d673f305511~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8266b236&x-expires=1748628000&x-signature=rLIPnZARfI%2BL0kPRTdyf0GtVJQs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508350469065114369,1748174079,2025-05-25T11:54:39.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6619217725061332993,aishhh762,https://www.tiktok.com/@sctv_/video/7506043543207595319,ya uadah sekalian tutup aja toko oren swkalian,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/487b42d155d08b0e70af6481cd70d0ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4418eb9&x-expires=1748628000&x-signature=FnsF%2BhqDWgu0mtgm4SF7KmWC6w4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7508774994466521864,1748272920,2025-05-26T15:22:00.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7128215948872401922,vita.queen721,https://www.tiktok.com/@sctv_/video/7506043543207595319,harga 6rb ongkir 32rb 😂😂,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/44b2d707aa71c882a008ccc4c84998e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0ced902&x-expires=1748628000&x-signature=nz5NHX7TEL6pnPtf3tUhiUeCpao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508786373819351826,1748275573,2025-05-26T16:06:13.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6915739261077685250,cacaembul7,https://www.tiktok.com/@sctv_/video/7506043543207595319,kalau pakai ongkir aku g jadi beli apapun nnti😂😂😂,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/86b385b7e5b7f66bf18bdfa7a8d0182b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68db3eab&x-expires=1748628000&x-signature=iFY9%2FpKSeVnckX8e069aF7qccgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508788994252374802,1748276181,2025-05-26T16:16:21.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6959503463181763585,desaputra4,https://www.tiktok.com/@sctv_/video/7506043543207595319,Dah lah🗿,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7327996860155559943~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b1e19ff&x-expires=1748628000&x-signature=WTg9m6JCGHSoIC7O%2BOKXCg%2B5Pm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7509138556197110546,1748357570,2025-05-27T14:52:50.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6769924242017993730,cheffbaban,https://www.tiktok.com/@sctv_/video/7506043543207595319,pemerintah lagi cari modal gratis ongkir hilang kbutuhan pada naik melambung,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/746cab185392c6351db537c039d9e9d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e1a5b07&x-expires=1748628000&x-signature=IVy%2FfKFi4RgG4dYiRfsNxXFJqto%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508215629074678545,1748142694,2025-05-25T03:11:34.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6914872751526888450,ultramilk_0612,https://www.tiktok.com/@sctv_/video/7506043543207595319,karepmu lah😇🙏,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0dd1738301040210288a9ebea8afe549~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ffcfc34&x-expires=1748628000&x-signature=PfUzYZpnzLojoGtsitEo51lLLGs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508755495881016072,1748268379,2025-05-26T14:06:19.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7073692893651584006,inder_533,https://www.tiktok.com/@sctv_/video/7506043543207595319,mau ngambil uang rakyat pak,3
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2680e98d00ca83fd1c190d385879fd62~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40338dd5&x-expires=1748628000&x-signature=DqDu%2BVp%2BWzhqxIChkhhSZZ7CMC4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508791235739534096,1748276707,2025-05-26T16:25:07.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6803088321997980674,afanlukman2,https://www.tiktok.com/@sctv_/video/7506043543207595319,aku selamat ini gk pernah dapat gratis ongkir,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c28133024799b01dd519d1b39f716d73~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3b08f3a&x-expires=1748628000&x-signature=3hjRVz%2Bw0QxEYwdkYYh1TT8w%2FgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508805517948519186,1748280030,2025-05-26T17:20:30.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6913987434993599490,acono_,https://www.tiktok.com/@sctv_/video/7506043543207595319,otoriter gak sih 🤣,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/684131c1ac0765b2bf8c620726a0343c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1157ff59&x-expires=1748628000&x-signature=oDnGBQttOWThGOhqB%2BhA6w7wzVY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7509162478593803029,1748363141,2025-05-27T16:25:41.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6820076250562266113,duniajatibelanda,https://www.tiktok.com/@sctv_/video/7506043543207595319,"dampaknya ke pejual juga , bisa menurun omset",3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/287069ba3850adb104eebd78ee56493a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ab5d832&x-expires=1748628000&x-signature=CH%2BnM%2BCCo6SAv%2B6OzSRK6Z1SUI8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508805647371846407,1748280058,2025-05-26T17:20:58.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6763957987850798081,akbarmhd40,https://www.tiktok.com/@sctv_/video/7506043543207595319,"beli onlie gratis ongkir dibatasi, belanja langsung parkir liar dimana-mana, memang sengaja menyengsarakan rakya. prinsip demokrasi sekarang ""dari rakyat, oleh rakyat, untuk pejabat""",3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5e7e9b6df61d7521d4a8ff28aceceee1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bdaf90bc&x-expires=1748628000&x-signature=cEFh%2FdlhgoazYkrYVpVXmKzgzLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7509130658151072520,1748355732,2025-05-27T14:22:12.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7145737758142268418,giritirta726,https://www.tiktok.com/@sctv_/video/7506043543207595319,Baguslah jd aku bisa ngirit soalnya aku klo ada ongkir gt kaum mendamg mendingku bangkit,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/26bab40f90e9495fbe9076fa9bb46f66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9714e26&x-expires=1748628000&x-signature=MsY6zhicewzcd1Y2xz3n1yGPqJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508195321744540417,1748137970,2025-05-25T01:52:50.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,6920575637288043521,teguhprass_1992,https://www.tiktok.com/@sctv_/video/7506043543207595319,ada2 saja ini pemerintah. kayak nggak ada yg lebih penting saja.,3
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/76f9bf17bd84ea1902dd98ef9c68c4b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e39912a8&x-expires=1748628000&x-signature=fJQ5vKQRwg7ZxZSPMzTp24tX58E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7508813617787110152,1748281917,2025-05-26T17:51:57.000Z,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,FALSE,FALSE,,0,https://www.tiktok.com/@sctv_/video/7506043543207595319,7008541535616631810,rd_nabaru,https://www.tiktok.com/@sctv_/video/7506043543207595319,baguslah supaya masyarakat belanja ke pasar lagi supaya semakin rame pasar,1
